name,latitude,longitude
Ozero Rechnoye,54.6042,63.9496
Razvaliny Nagagort,62.45,64.01667
Ozero Medvezh’ye,54.765,64.06028
Kokorina,56.069,64.1064
Belonogovo,54.76833,64.15611
Boloto Ivankovo,55.15028,64.2025
Mizinka,57.5317,64.2533
Garinskiy,59.49799,64.31053
Leshakova,55.57889,64.35528
Tashkova,56.0559,64.4039
Boloto Travnoye,55.16889,64.44278
Shchuch’ye,55.46472,64.48278
Lugovskoy,56.95849,64.52897
Ostanovochnyy Punkt 309 km,57.9933,64.5711
Koksharovo,58.49921,64.62957
Kazarovo,58.53333,64.68333
Tegen’,57.40508,64.74556
Urochishche Vodnaya Pad’,55.9775,64.78833
Urochishche Orly,57.1913,64.833
Taran’ya,59.25621,64.88578
Chuvarina,56.4156,64.9422
Skorodum,57.08333,64.98333
Berëzovo,63.93806,65.04194
Les Filatovskiy,54.60333,65.09
Boloto Chërtovo,55.73333,65.13806
Michurino,56.95698,65.18921
Suskurt,63.3,65.25
Yaroslavskoye,55.04149,65.30074
Boloto Sivkovo,55.65472,65.35528
Log Bachinnyy,55.20222,65.41111
Ponizovka,57.60746,65.45954
Best Western Plus Spasskaya,57.16163,65.52008
Urochishche Devyatoye,57.72,65.5723
Loga,56.4374,65.6091
Khotpelksoim,63.2028,65.6556
Lesnoy,55.19472,65.71
Vinzili,56.95938,65.7708
Boloto Ulukul’,56.4423,65.823
Boloto Korov’ye,55.42806,65.87028
Zhilino,54.8825,65.9225
Posyreva,57.46667,65.98333
Zalozhnoye,55.68756,66.07956
Ozero Chisten’koye,54.78056,66.23972
Maloye Mostovskoye,55.77389,66.36472
Ozero Tursun-Tur,59.6,66.55
Posnokort,62.16667,66.68333
Vozvyshennost’ Belogorskiy Materik,62.33333,66.83333
Ozero Solënoye,55.0475,66.98806
Bol’shoy Krasnoyar,57.66667,67.13333
Kyzyltu,56.3558,67.29612
Kolychëva,56.82694,67.46478
Tsarëvo,55.27333,67.6375
Labino,56.87755,67.7875
Denisova,55.59083,67.91278
Ozero Sungur,54.96361,68.11417
Bizino,58.13917,68.26361
Sibiryak,58.15,68.45
Polovinnoye,55.42806,68.65694
Rusakovo,56.98063,68.89392
Kyshik,61.36667,69.11667
Dem’yanskoye,59.6,69.4
Sargachi,60.35,69.7
Tikhonikha,56.84419,69.98367
Urochishche Respublika,56.1505,70.1608
Kedrovaya,59.1747,70.3052
Bol’shiye Igil’ni,58.2195,70.4215
Vostok,56.02673,70.55097
Ozero Manayevo,58.203,70.6544
Entl’shish,60.19056,70.76194
Bol’shoy Kazym,58.5228,70.8506
Ozero Malyy Sor,59.8042,70.9896
Krasnyy Yar,56.38715,71.09476
Kolkhoz Novaya Zarya,57.75,71.2
Staronazyvayevka,55.47301,71.28299
Navyyem,59.8124,71.3885
Ozero Krugloye,56.3,71.49
Ozero Pokyr-Katyng-Tor,59.9618,71.576
Urochishche Severnyy Uchastok,55.1878,71.6696
Ust’-Tava,57.2416,71.7651
Shakhovo,54.45795,71.84936
Fedoseyevka,55.78531,71.94333
Ozero Yanga,58.8204,72.047
Ostanovochnyy Punkt Pomurino,54.9429,72.1228
Ostanovochnyy Punkt 2624 km,55.304,72.218
Ozero Baskoye,56.3058,72.3262
Lokateyevy,60.71667,72.41667
Tyukalinskiy Rayon,56.0,72.5
Sovkhoz Zhelannyy,54.16667,72.58333
Kolkhoz Imeni Chapayeva,54.2,72.66667
Lugovoye,57.6227,72.7609
Zamiralovo,55.31667,72.85
Ploskoye,55.84392,72.96413
Ozero Utich’ye,57.23333,73.05
Ozero Pëstroye,55.76194,73.13479
Taychi,57.32889,73.20611
Ozero Akul’,55.75711,73.25676
Igol-Ort,59.497,73.28
Ishkul’,56.51667,73.3
Uchebnoye Zavedeniye Srednego Obrazovaniya Nomer Pyat’desyat Chetyre,54.98497,73.32118
Oblastnaya Biblioteka Detskoy I Yunosheskoy Knigi,55.00657,73.34377
Ploshchad’ Sobornaya,54.99032,73.36656
Gorodskaya Poliklinika Nomer Trinadtsat’,54.99865,73.37686
Rynok Omskiy Proviz,54.99057,73.38505
Sportivnyy Kompleks Yunost’ Imeni S.S. Bovkuna,54.97001,73.41464
Taymas,54.66667,73.43333
Uchebnoye Zavedeniye Nachal’nogo Professional’nogo Obrazovaniya Nomer Sorok,54.92549,73.46225
Novoyagodnoye,57.3539,73.5158
Argaiz,57.26667,73.58333
Pavlogradsky District,54.16667,73.66667
Karpovka,54.51026,73.7409
Urochishche Semikovka,54.0937,73.8147
Lozhnikovo,56.89211,73.87855
Urochishche Aref’yevo,54.70968,73.95266
Urochishche Malinovka,55.1726,74.0278
Ozero Turuk,55.7903,74.0978
Tugrinskiy,57.88333,74.16667
Novosel’ye,54.86554,74.24327
Milino,55.8443,74.3216
Stepnoye,53.79139,74.40028
Khlil’khigyy,60.4249,74.4692
Ozero Alakul’,56.3473,74.5512
Ozero Krivoye,56.7688,74.6191
Urochishche Starologinovo,56.59636,74.69035
Otdeleniye Nomer Dva Sovkhoza Kommunist,54.4172,74.7666
Urochishche Grigor’yevka,54.4573,74.8513
Krasnyy Vostok,55.4156,74.9446
Ozero Lebedinoye,58.0581,75.0594
Urochishche Prifermenskoye,54.8904,75.1628
Okoneshnikovskiy Rayon,54.75,75.25
Entl’-Tur”yakh,59.1136,75.3636
Nikitinka,55.85,75.48333
Ozero Maloye Taylakovskoye,55.4268,75.5946
Boloto Allap,55.2965,75.7005
Aksënovo,54.78333,75.83333
Urochishche Malininskoye,56.1761,75.9281
Kolkhoz Rossiya,56.93333,76.05
Kolonbek,56.35,76.16667
Urochishche Burovaya,57.6138,76.2704
Ozero Malyy Aguchak,56.0966,76.3815
Kaymysovy,60.26667,76.46667
Shcheglovo,55.34894,76.56781
Bol’shoy Yëgan,60.6401,76.6702
Zyryan-Pekh,59.0037,76.7802
Ozero Karasevoye,58.0884,76.8783
Ozero Baydovo,56.23226,76.97735
Ozero Vedornekoye,54.5883,77.0808
Maysk,57.81056,77.21611
Aryntsass,56.10659,77.34175
Vesëlyy,57.74204,77.44841
Novokandakovo,55.44893,77.60287
Ozero Posalemtor,61.0201,77.707
Troitskoye,53.72477,77.82285
Kirilkina,61.13333,77.93333
Ozero Shokatyysor,53.231,78.0516
Pokrovskiy,53.86667,78.16667
Nagornoye,55.42847,78.27383
Razvaliny Novyy,53.2326,78.4086
Nikolayevka,54.19306,78.54694
Ozero Otkoga,55.03333,78.66667
Tabuny,52.7773,78.7896
Ozero Bol’shoy Sor,52.4745,78.9108
Grivenskiy,54.95477,79.03203
Lesnoye,53.3514,79.1413
Belaya Tserkov’,52.73333,79.26667
Bol’shevik,54.06667,79.38333
Gonokhovo,57.578,79.50658
Zelënaya Roshcha,53.90407,79.6444
Dovolenskiy Rayon,54.5,79.75
Davydovskiy,53.88333,79.88333
Pokrovka,52.93333,80.03333
Rassvet,53.06667,80.18333
Tret’yakovskiy,55.4301,80.31108
Rybal’nyy,51.78333,80.43333
Kormikha,51.6944,80.5363
Ozero Svetloye,59.06939,80.65052
Pryganka,53.96472,80.79972
Krasnovesel’skiy,53.75,80.93333
Nevskiy,52.9672,81.0382
Ozero Dal’neye Kulikovo,52.9003,81.1489
Chiginy,59.71667,81.23333
Filatkino,55.11667,81.31667
Urochishche Ubinskiy Les,55.6416,81.4157
Ozero Izvilistoye,56.3666,81.4931
Kogursa,58.95,81.58333
Petrovichevskiy,54.96667,81.68333
Sharchino,53.1389,81.7508
Lokotok,51.2575,81.82444
Klyuchiki,53.9013,81.8983
Zhitushkina,56.78333,81.96667
Zemledelets,53.8649,82.0418
Sakmarino,53.5337,82.1104
Izba Novikova,58.1247,82.1742
Slezyanka,53.6502,82.245
Lugovoye,53.4667,82.3156
Shchelkanovo,57.68333,82.38333
Gora Slyudnika,50.77361,82.44917
Bakhmatovskaya Lesnaya Dacha,52.8394,82.5157
Beloglazovo,52.1159,82.5739
Fedoska,55.55,82.63333
Ozero Barachnoye,58.7024,82.7003
Mokhayev Log,53.4,82.76667
Krasnaya Dubrava,53.28361,82.81667
Ozero Vasil’yevo,58.5126,82.8734
Ory,55.443,82.9176
Berëzovka,51.85,82.96667
Inya-Vostochnaya,55.1121,83.0119
Ozero Beloborodovo,52.1834,83.0655
Ozero Kinda,55.6113,83.1101
Ostrov Sosnovyy,55.4273,83.1693
Trud,52.8769,83.2197
Stantsiya Zherebtsovo,55.0989,83.2654
Dorogino,54.3598,83.3198
Sopka Volch’ya Yama,51.348,83.3676
Kozhevnikovo-na-Shegarke,56.44194,83.42306
Romanovo,54.1974,83.4672
Ostrov Malyy Gon’binskiy,53.4405,83.532
Ust’-Aleyka,52.8242,83.5807
Kalistratikha,52.9756,83.6198
Starobibeyevo,55.7207,83.662
Mokhovaya,59.85,83.7
Studënyy,52.2506,83.7483
Protoka Zalomnaya,53.07361,83.785
Urochishche Vinogradovskoye,55.272,83.8299
Bol’shoy Syasik,63.13333,83.86667
Golyshëvo,53.6792,83.9189
Sannikovo,53.3448,83.9749
Chebulinskiy,55.48333,84.03333
Ospa,56.14683,84.0758
Zhigalova,59.10047,84.12189
Kamyshenka,55.45,84.16667
Peredovoy,54.76667,84.21667
Kiryakovo,55.80889,84.26389
Gora Ulantova,54.88306,84.30056
Shmelëk,54.46667,84.35
Gora Kuryatnik,54.79889,84.3925
Srednyaya Tomka,54.28333,84.43333
Topol’noye,51.5105,84.4813
Gora Lezhan Gora,51.9954,84.5266
Ozero Lomovoye,52.5606,84.5802
Stepnoye,51.5087,84.6206
Vasil’yevka,53.21451,84.66406
Aleksandrovka,55.91667,84.7
Boloto Luk’yanovo,59.25,84.74889
Pristan’ Ust’-Anuy,52.411,84.7854
Kaluga,55.3403,84.8227
Imegen’,51.0375,84.8633
Ozero Mamonovo,53.79222,84.89611
Vershinino,56.22756,84.92551
Toyan,56.48846,84.95189
Ploshchad’ Kirova,56.46607,84.98149
Kamyshenka,53.7,85.01667
Urmalyk,50.4284,85.0557
Trubachëvka,56.42818,85.10554
Nikolayevka,56.23333,85.15
Kamenushka,53.976,85.1904
Bot’yevo,55.9354,85.2326
Lesnoy Alambay,53.8933,85.2701
Pryamaya Sosnovka,51.7,85.31667
Sarasa,51.87667,85.35639
Urochishche Topka,52.94161,85.40957
Trudovoy,55.2534,85.4438
Marushka,52.87635,85.497
Razvaliny Krutogorka,57.5741,85.5476
Urochishche Peresheyka,53.07647,85.59007
Bol’shaya Yamnaya,55.6701,85.6341
Gora Sholom,55.4147,85.6768
Gora Belaya,54.4084,85.7319
Ozërnyy,52.06667,85.78333
Ostrov Zakharikha,52.56333,85.82417
Kontrol’naya,54.8652,85.87
Gora Mys Starushechiy,50.1724,85.9037
Gora Il’gumen,50.5164,85.9493
Ferma Vtoraya,54.4965,85.9811
Komsomol’sk,57.409,86.023
Argat”-Yul,57.8546,86.0701
Dankovka,56.297,86.109
Malyy Il’gumen’,50.63333,86.16667
Artyshta,54.2286,86.2023
Brusnichnyy,56.06667,86.25
Blizhnyaya Poperechka,52.9823,86.3123
Gora Krutoyarka,53.4728,86.3639
Bol’shoy Il’gumen’,50.61667,86.41667
Leninka,54.9154,86.4714
Bolotnaya,52.8832,86.5411
Sal’dzhar,50.55,86.6
Popovo,53.1089,86.6527
Yevtino,54.3585,86.7074
Kotovskiy,56.37349,86.77076
Pervaya,54.6025,86.8305
Urlep,53.3086,86.8901
Udarnik,54.0375,86.9424
Berëzovaya,52.8348,87.0124
Uchul,53.5651,87.08
Kordon Okuneyevskiy,56.6872,87.137
Kondoma,53.7495,87.1946
Barnaulka,53.5872,87.2568
Bogdanovo,54.68833,87.30667
Grekovo,53.5408,87.3812
Gora Archa,51.51722,87.45056
Karlyk,53.87,87.526
Gora Shovma,52.1627,87.6118
Berëzovyy,53.4041,87.6802
Gora Pëstraya,55.08333,87.75
Sel’khoz,53.7935,87.8198
Lesouchastok Verkhniy Toz,53.4943,87.8879
Osinovyy,53.3237,87.9828
Urochishche Pantelemonovka,56.42885,88.10216
Kumzas,53.84028,88.27917
Ibragimovka,56.51444,88.405
Yelovaya,58.51056,88.56181
Kubansu,52.5,88.71667
Kyuvayka,58.25723,88.85223
Chul’skaya Gar’,57.38333,89.01667
Beresh,55.69167,89.12889
Ust’-Chul’sk,57.27488,89.2264
Poperechka,55.82917,89.33222
Urochishche Mel’nichnoye,55.92361,89.44611
Bol’shoy Anzas,52.21667,89.56667
Tokareva,56.20583,89.69611
Pryanichnaya,56.45389,89.80361
Vasil’yevka,55.42793,89.90831
Pravaya Porozhnaya,61.30806,90.02667
Sym,60.2908,90.10009
Golubki,55.78639,90.19528
Bryukhanka,56.0388,90.2689
Mazul’skiy,56.2042,90.3504
Gora Sarakhtag,53.34361,90.43083
Achinsk,56.2694,90.4993
Moskovka,55.63139,90.57917
Log Berëzovyy,56.5374,90.6613
Tolstyy Mys,54.96833,90.75222
Urochishche Kaspurova Gora,56.7161,90.8601
Beyskiye Kopi,53.3,90.96667
Urochishche Dal’niye Polya,56.79806,91.06972
Chërnyy Ostrov,61.7,91.2
Talatka,56.02023,91.31337
Berëzovka,55.98333,91.41667
Golubaya,52.96667,91.51667
Ubey,55.1,91.63333
Ibryul’,56.25294,91.75686
Altay,53.23833,91.88333
Osinovka,57.4481,91.9781
Ostrov Bol’shoy Kekurskiy,58.5884,92.07
Petropavlovka,57.5622,92.1596
Gladkaya Kacha,56.1681,92.2528
Chaa-Kholsky District,51.51622,92.33664
Bannyy,58.6787,92.4264
Sayano-Shushenskoye Vodokhranilishche,52.16667,92.5
Ostanovochnyy Punkt Pugachëvo,56.0445,92.5769
Garevoy,56.6464,92.6596
Urochishche Nikulino,54.26639,92.73667
Skala Dikiy Kamen’,55.89006,92.78362
Aradan,52.7,92.83333
Listvyanka,57.33615,92.87277
Shilinka,56.5361,92.9165
Ostrov Bol’shoy,58.6846,92.9637
Festival’nyy,56.05347,93.02218
Vasil’yev Klyuch,52.82082,93.09484
Ishimy,56.40694,93.15917
Boloto Kazachinskoye,57.641,93.2227
Mingul’,56.8275,93.28806
Dragunikha,55.4059,93.3419
Boloto Bol’shoye Spoloshinskoye,57.6155,93.4176
Belorusskaya,56.13194,93.49694
Sovkhoz Uyuk,52.06667,93.6
Malaya Yagodkina,57.5997,93.6813
Bol’shaya Talovka,57.3379,93.7893
Malyata,56.68417,93.92472
Nizhniye Tridtsatyye Ozëra,53.6677,94.042
Shulichevka,56.1494,94.12341
Gora Kamennaya,51.91667,94.21667
Zhadeyba,54.6919,94.3388
Kara-Khak,51.9,94.45
Kuznetsov,56.25861,94.54528
Ostrovnoy,57.7895,94.6407
Raz”yezd Kil’chuk,55.6496,94.7318
Malyy Potanchet,56.17682,94.81664
Malyy Topol,56.81826,94.91509
Chon-Sayyr,50.4391,95.0094
Shambalyg,51.24087,95.09626
Log Taganay,56.78166,95.17134
Mamza,55.0611,95.2489
Pezinskoye Belogor’ye,54.58333,95.33333
Khrebet Tumat-Tayga,52.0,95.41667
Malaya Khainda,57.5486,95.4937
Al’chet,57.2892,95.5781
Taloye,55.4096,95.6596
Khamsara,52.71249,95.75105
Khaydamzhi,54.9612,95.8288
Mostovaya,55.82,95.88778
Ryapino,56.88861,95.98306
Gagarina,56.72834,96.11146
Kagzhirba,51.66667,96.25
Zalip’ye,56.67311,96.36781
Razvaliny Ust’-Kamenka,55.9652,96.488
Tsvetushchiy,56.67836,96.60269
Kazarma 4423 km,56.1701,96.7709
Osinovyy Mys,57.5673,96.9018
Kunchet’,57.4821,97.0493
Saranchet Vtoroy,55.8169,97.2148
Gribkova,55.8487,97.3784
Zyryanovka,55.9119,97.4624
Lapino,56.9556,97.6137
Yeniseyka,55.9757,97.7346
Peya,56.8936,97.8327
Perekat Pizhnevivinskiy,63.8231,97.9599
Ostanovochnyy Punkt 4528 km,55.85943,98.12464
Urochishche Yagodnoye,56.3337,98.2636
Stantsiya Toporok,56.1427,98.42703
Omutka,57.4264,98.6193
Marnya,54.34611,98.81
Irba,58.09856,98.9887
Pereval Obogal’skiy,52.197,99.0726
Okhotnich’ya Izba Skripchinkina,54.028,99.1575
Gora Minchangda,56.6842,99.2677
Kuz’michëva,57.7524,99.3756
Arenday,54.3164,99.4781
Okinskiy Khrebet,53.16667,99.58333
Shamzag,52.6412,99.6897
Zhom-Bolok,52.75,99.8
Rybnaya Vtoraya,55.23535,99.88947
Sredniy Gar’yen,54.21667,100.0
Iyskiy Vtoroy,54.08333,100.15
Stantsiya Utay,54.63574,100.32421
Zimov’ye Khoorkikta,61.02974,100.48026
Belaya Tagna,53.6978,100.6077
Pereval Batyk-Daban,52.38333,100.71667
Kamkambora,57.6213,100.8341
Zimov’ye Dubyninskoye,56.5921,100.9445
Usharinga,51.8926,101.076
Arlyk-Gol,51.9717,101.215
Zaliv Tandaka,57.02872,101.33572
Arshan,51.5864,101.4676
Verkhniy Boru,51.66667,101.58333
Malyy Khongoldoy,51.6901,101.68
Pad’ Morga,54.68461,101.77571
Kharchëv,54.2262,101.872
Bol’shaya Atub’,55.21686,101.96122
Pad’ Lyubochkina,53.67918,102.03608
Pad’ Zablagar,53.47971,102.0763
Pad’ Mareyevo Dnishche,53.7394,102.11945
Talis’ma,52.5349,102.1669
Sorty,53.4757,102.2227
Atub’,55.25,102.26667
Unga,53.64751,102.32156
Gora Ostraya Sopka,56.3031,102.3668
Ikonniki,54.03972,102.41889
Pad’ Tyutrina,53.42947,102.47006
Bol’shebel’sk,52.92639,102.52056
Urochishche Malopobedinskoye,53.92984,102.5681
Khutel,51.8,102.61667
Urochishche Marsy,53.93333,102.66667
Ozero Saykeranskoye,52.1269,102.73094
Pad’ Antukhina,53.298,102.777
Urochishche Butukhey,52.2814,102.8071
Pad’ Darkhay,53.64939,102.85302
Boloto Pervyy Kaltus,52.6479,102.89638
Bol’shoy Tutyy,51.5563,102.9435
Mostikov,55.3579,102.987
Shestak,56.7827,103.0309
Malaya Belaya,52.857,103.0771
Yelovka,56.7731,103.1171
Urochishche Danilovskiye Polya,52.36073,103.16862
Zaliv Yegirma,55.0932,103.2213
Urochishche Vladimirovka,52.23888,103.26848
Pad’ Pervaya Rechka,52.54377,103.31538
Angarskiy,53.46194,103.35917
Bakhan,53.13611,103.41167
Pad’ Chenotal,54.3482,103.4675
Urochishche Kaltus Topkoy,52.44911,103.53238
Birka,54.0565,103.5902
Belaya,52.91722,103.65472
Talovyy,55.0771,103.6962
Gora Tochil’naya Sopka,54.3705,103.7309
Pad’ Kolganovskiy Kaltus,52.28473,103.78546
Nikitin,56.763,103.8456
Ireyek,56.5799,103.8985
Ostrov Makerskiy,52.62944,103.94861
Ognëvka,54.2242,104.0018
Pravyy Shabartuy,51.83056,104.04793
Berēzovka,52.4006,104.08861
Nakipnistyy,51.3373,104.12915
Pad’ Tushki-Yalga,52.8616,104.1659
Ozero Chërtovo,52.2727,104.2119
Urochishche Ostay,52.82392,104.25463
Viktoria,52.28374,104.28739
Khonzha,53.4994,104.3315
Urochishche Bukun,52.896,104.3719
Stantsiya Karstovaya,56.72602,104.41535
Ola,52.03695,104.4574
Stepanikha,55.9883,104.5166
Pad’ Taryata-Yalga,52.84507,104.5773
Bratanka,56.4976,104.6378
Ulus Kunduy,50.63778,104.68611
Gora Treukh,51.35178,104.733
Ostanovochnyy Punkt 625 km,56.73624,104.78016
Sosnovaya,50.4316,104.8253
Mol’ka,53.15597,104.87755
Pravaya Kuyada,52.54,104.93
Irsay,52.87907,104.97307
Sagaruk,52.7925,105.0267
Khatarkhay,53.0055,105.10433
Log Ainskiy,53.08733,105.17838
Barun-Gol,53.0267,105.2587
Pad’ Shuluta,50.9388,105.3134
Kholucheva,53.8625,105.36889
Kungin,52.43368,105.44962
Kataval,52.53858,105.5281
Urochishche Malyy Bitkey,53.0675,105.595
Puzyr’,57.3066,105.6657
Urochishche Topilo,52.60948,105.73801
Ostrovnoy,56.6744,105.8159
Stantsiya Yakurim,56.80505,105.89871
Sosnovka,50.91667,106.0
Shchapova,53.98944,106.12417
Temnik,50.93478,106.28835
Durutuy,54.02889,106.43306
Stantsiya Sul’fat,51.37198,106.58291
Pravaya Tayura,55.9269,106.745
Oyër,50.31667,106.95
Ovtsetovarnaya Ferma Ulan-Odon,51.48727,107.08137
Pad’ Berëzovaya,51.63933,107.20618
Ostrov Popov,51.55957,107.36057
Sotnikovo,51.87575,107.48316
Gora Bol’shoy Khardaban,51.50224,107.56123
Novyy Zagan,51.05572,107.66129
Mukhorshibirskiy Rayon,51.08333,107.75
Khrebet Bazhgar,51.26083,107.85381
Kharashibir’,51.09892,107.98814
Nizhneye Kalinino,59.93333,108.08333
Lazarevo Lake,56.72356,108.16184
Fedotkin,50.59894,108.2353
Tulkhutuy,50.19844,108.31842
Urochishche Koloniya,53.1716,108.4539
Gremuchaya,50.1888,108.556
Vorovskaya,50.24041,108.65631
Krasnovodsk,50.36667,108.75
Gladkina,51.13645,108.84895
Barun-Asa,51.76204,108.92823
Bol’shaya Bol’shakovka,50.45022,109.03255
Bukhina,50.7589,109.117
Khutor,51.7297,109.2422
Stantsiya Tolbaga,51.2063,109.331
Zun-Tolbaga,51.16085,109.42645
Khuryn-Sheber,51.58076,109.53323
Barun-Tendit,51.5451,109.64055
Berdo,52.4684,109.7358
Ozero Tsagan-Nur,51.7686,109.8071
Porog Billyakh,61.98333,109.9
Garga,54.32346,109.99508
Zimov’ye Trofimova,50.90306,110.09289
Bol’shoy Megdelgen,52.7834,110.1947
Khorinskiy Khrebet,52.15126,110.28875
Barun-Nakhala,52.4617,110.3938
Molochnotovarnaya Ferma Novaya Zaimka,51.64178,110.49035
Ovtsetovarnaya Ferma Khanti,52.20882,110.5865
Yamnaya,50.03478,110.66129
Porog Darkylakh,62.93333,110.76667
Gora Khurlukhta,51.43398,110.89332
Khrebet Khukhayta Pervyy,52.11534,111.0191
Dzhënkyuke,63.39361,111.13944
Marekta,54.44389,111.22139
Mayelta,51.07601,111.31659
Indola,52.59615,111.43657
Olunurskiye Ozera,52.34247,111.54695
Ozero Vanna,52.7595,111.6686
Pad’ Glukhaya,50.27952,111.76377
Smirnyaga,50.99698,111.87607
Gora Ekhe-Gorkhon,52.6343,111.9795
Baysyn Gorkhon,52.15836,112.10061
Kaverga,57.40361,112.23528
Pereval Boruyanskiy,50.26878,112.38113
Dzhimbyrka,51.43542,112.53975
Akukhta,50.36943,112.68803
Arakhley,52.16266,112.83532
Kadala,52.22202,112.95609
Pad’ Tasha-Gorkhon,52.33855,113.08028
Bol’shaya Khadaya,51.18146,113.24069
Zastepinskiy,52.0611,113.35517
Malovskiy,54.36978,113.47823
Pad’ Sukhaya,52.06342,113.55507
Gora Chzhib-Khulentu,50.06667,113.66667
Zaimka Trukheya,51.90307,113.80174
Usoy,54.43903,113.96043
Pal’shino,51.58333,114.21667
Turkhay,53.91667,114.58333
Amatkan,55.68333,114.96667
Molochno-Tovarnaya Ferma Kochkikha,51.87032,115.18378
Chondok,53.55,115.38333
Pad’ Zhernokovka,51.76266,115.58456
Shivera Tul’dunskaya,56.06526,115.76056
Gora Yagodnaya,51.6606,115.92584
Staraya Berëzovskaya,57.73333,116.2
Nechera,58.6,116.5
Podoynitsyno,51.66667,116.8
Dukayeva,52.03589,117.02496
Gora Zmeyëvka,50.88253,117.113
Dzhampa,60.68333,117.23333
Alenguy,51.26476,117.33126
Marokchikan Levyy,53.35082,117.43012
Daya,51.86558,117.5275
Ust’-Daya,51.8976,117.6279
Morgul,52.25799,117.70882
Krivaya Udiringa,52.18726,117.81218
Khampakh,63.75,117.91667
Shonoktuy,51.01828,118.02129
Shirokiy,54.2182,118.0857
Verkhnyaya Butovitka,53.78851,118.16072
Gora Verkhnyaya Bomba,50.6733,118.2389
Malyye Topaki,52.98803,118.31883
Kudukan,55.1599,118.3985
Kamayevskiy,53.81783,118.48456
Malaya Dzhilinda,53.01862,118.57082
Chalbuchi,52.44827,118.64164
Levyy Karapkit,54.9397,118.7186
Kamennyy,54.1821,118.8018
Gora Zhernovnik,52.17871,118.8901
Ozero Burichi,56.23664,118.96935
Nizhniy Gardzhiguy,51.85824,119.07136
Petrovo,52.28333,119.15
Kolegyan,60.15,119.23333
Staritsa,50.2825,119.3165
Mikhaylovskiye Borzishki,51.16667,119.41667
Galuzino,51.41667,119.55
Bulduruy Vtoroy,51.07774,119.70404
Serebryanka,51.29569,119.84859
Solonechnaya,53.1587,120.00606
Seredyanka,51.67833,120.09944
Zaykin Log,53.68333,120.21667
Gora Zolotaya Gora,52.12049,120.34491
Zimov’ye Grigor’yeva,53.62043,120.47749
Zhirgoda,52.31173,120.6281
Malyy Demku,55.56996,120.77642
Kudu,54.70624,121.00248
Sredniy Dës,54.30427,121.29616
Malyye Kuli,54.15994,121.58647
Ilichi,54.15996,121.93466
Ozero Bere,63.4,122.41667
Verkhniy Sirik,56.32574,122.91606
Elgen,63.41667,123.35
Bagadya,63.71158,123.77509
Pravyy Kapral,56.42402,124.20266
Yevgen’yevskiy,54.8,124.58333
Khappyrastakh,59.33075,124.86597
Chontuka,55.0564,125.06716
Fart,54.98081,125.25504
Urochishche Krasnaya Skala,54.93848,125.41118
Orel’d”yan,55.16931,125.62251
Trufanovskiy,54.64442,125.81729
Chernyayevo,52.78924,125.99806
Malaya Ika,54.71229,126.19164
Soldatka,52.26667,126.41667
Stantsiya Unakha,55.14757,126.5844
Yeptukan,51.8586,126.71564
Bukhtachi,54.97718,126.85103
Ostrovnaya,53.53333,126.96667
Uryum,54.2092,127.0795
Gora Rechnaya,54.99153,127.19107
Chernyshevskiy,52.63333,127.3
Dzharbas,63.77473,127.40525
Gryaznushka,50.65405,127.49093
Pad’ Sokolikha,50.47448,127.57328
Ozero Obukhovo,50.47586,127.6604
Uyum,55.48271,127.74968
Berëzovka,50.5796,127.85868
Pravyy Oldondëkachan,55.11977,127.98292
Ekhyunda,56.72883,128.07711
Pravaya Yukta,55.82766,128.16129
Burulusha,55.14596,128.25401
Kharyyalaakh,62.10689,128.36591
Malaya Mayorikha,51.54035,128.46829
Ostanovochnyy Punkt Itikut,50.82557,128.59373
Ozero Salatskoye,51.52174,128.71863
Bomnak,54.72125,128.83755
Kanichi,51.33491,128.96999
Vasil’ki,50.7171,129.13174
Antonovskiy,54.81268,129.2788
Chergali,50.85161,129.39694
Pad’ Sed’maya,50.56938,129.50124
Urkan,53.88873,129.61887
Rodionovka,50.0196,129.77052
Bol’shaya Vanga,54.65638,129.91661
Ulakhan-Siligile,58.63061,130.07767
Birakandya,54.38485,130.2634
Kupuri,54.73333,130.45
Chagdayy,63.38921,130.62908
Bugala,56.56516,130.79355
Cheriktey,63.2321,131.00022
Stvornyy,51.1825,131.3722
Khrebet Dzhugdyr,54.82843,131.75787
Gopki,51.64229,132.02401
Uluu-Sysyy,61.98938,132.15776
Irekeg,55.59658,132.2827
Gora Tumus,55.79516,132.41698
Kolbolokh,50.99673,132.5404
Koboldo,52.96342,132.73021
Mugule,51.00752,132.91803
Pravyy Kevyty-Makit,50.22986,133.07928
Khara-Aldan,63.26731,133.21966
Lepikan,51.62048,133.36456
Gora Kura,56.63553,133.54741
Gora Sukhaya,55.33661,133.67651
Gora Salurnaya,55.45367,133.83528
Ozero Pereval’noye,55.74131,134.01238
Gora Bezvodnaya,57.3731,134.15646
Omot,50.39857,134.2817
Protoka Nerende,58.87272,134.40231
Chimyneyy,62.2467,134.53716
Bugar,50.25099,134.67368
Kurung-Sala,58.19121,134.81876
Gora Tumara,58.97391,134.96682
Avlandzha,55.98333,135.06667
Ebkan,51.41725,135.1476
Gora Ostanets,51.12738,135.2251
Longsoy-Tarbyyakh,59.19264,135.30962
Perekat P’yanyy,59.344,135.36523
Atykan,59.79483,135.44862
Dremuchiy,50.28115,135.53444
Gongren,52.29669,135.6143
Akarikan,55.40851,135.70077
